"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari"
"";"";"Onderwerpen";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Regionale coderingen"
"";"";"Onderwerpen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Gemeente"
"Regio's";"Perioden";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"code"
"Woudenberg";"2006";"25 tot 30 jaar";"549";"273";"276";"310";"183";"127";"232";"88";"144";"-";"-";"-";"7";"2";"5";"0351"
"Woudenberg";"2006";"30 tot 35 jaar";"723";"350";"373";"246";"137";"109";"457";"208";"249";"-";"-";"-";"20";"5";"15";"0351"
"Woudenberg";"2006";"35 tot 40 jaar";"869";"436";"433";"178";"111";"67";"646";"302";"344";"-";"-";"-";"45";"23";"22";"0351"
"Woudenberg";"2006";"40 tot 45 jaar";"896";"462";"434";"155";"90";"65";"670";"341";"329";"7";"1";"6";"64";"30";"34";"0351"
"Woudenberg";"2006";"45 tot 50 jaar";"771";"396";"375";"121";"75";"46";"592";"290";"302";"5";"1";"4";"53";"30";"23";"0351"
"Woudenberg";"2006";"50 tot 55 jaar";"739";"378";"361";"82";"43";"39";"572";"301";"271";"21";"6";"15";"64";"28";"36";"0351"
"Woudenberg";"2006";"55 tot 60 jaar";"776";"393";"383";"55";"27";"28";"639";"335";"304";"26";"7";"19";"56";"24";"32";"0351"
"Woudenberg";"2006";"60 tot 65 jaar";"621";"297";"324";"19";"9";"10";"522";"262";"260";"49";"13";"36";"31";"13";"18";"0351"
"Woudenberg";"2006";"65 tot 70 jaar";"474";"230";"244";"20";"10";"10";"374";"195";"179";"51";"12";"39";"29";"13";"16";"0351"
"Woudenberg";"2006";"70 tot 75 jaar";"422";"199";"223";"12";"6";"6";"321";"177";"144";"72";"9";"63";"17";"7";"10";"0351"
"Woudenberg";"2006";"75 tot 80 jaar";"297";"134";"163";"11";"3";"8";"172";"106";"66";"101";"20";"81";"13";"5";"8";"0351"
"Woudenberg";"2006";"80 tot 85 jaar";"176";"68";"108";"10";"3";"7";"79";"47";"32";"82";"16";"66";"5";"2";"3";"0351"
"Woudenberg";"2006";"85 tot 90 jaar";"108";"34";"74";"4";"2";"2";"22";"15";"7";"80";"17";"63";"2";"-";"2";"0351"
"Woudenberg";"2006";"90 tot 95 jaar";"38";"9";"29";"2";"-";"2";"9";"7";"2";"27";"2";"25";"-";"-";"-";"0351"
"Woudenberg";"2006";"95 jaar of ouder";"5";"3";"2";"-";"-";"-";"-";"-";"-";"5";"3";"2";"-";"-";"-";"0351"
"Woudrichem";"2006";"Totaal leeftijden";"14390";"7203";"7187";"5994";"3270";"2724";"7144";"3574";"3570";"713";"116";"597";"539";"243";"296";"0874"
"Woudrichem";"2006";"Jonger dan 5 jaar";"941";"505";"436";"941";"505";"436";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0874"
"Woudrichem";"2006";"5 tot 10 jaar";"927";"459";"468";"927";"459";"468";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0874"
"Woudrichem";"2006";"10 tot 15 jaar";"958";"492";"466";"958";"492";"466";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0874"
"Woudrichem";"2006";"15 tot 20 jaar";"891";"461";"430";"891";"461";"430";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0874"
"Woudrichem";"2006";"20 tot 25 jaar";"845";"448";"397";"780";"436";"344";"63";"12";"51";"-";"-";"-";"2";"-";"2";"0874"
"Woudrichem";"2006";"25 tot 30 jaar";"756";"383";"373";"462";"274";"188";"287";"108";"179";"-";"-";"-";"7";"1";"6";"0874"
"Woudrichem";"2006";"30 tot 35 jaar";"887";"440";"447";"284";"172";"112";"576";"263";"313";"1";"-";"1";"26";"5";"21";"0874"
"Woudrichem";"2006";"35 tot 40 jaar";"1214";"624";"590";"286";"191";"95";"854";"403";"451";"3";"1";"2";"71";"29";"42";"0874"
"Woudrichem";"2006";"40 tot 45 jaar";"1156";"580";"576";"146";"94";"52";"904";"441";"463";"5";"2";"3";"101";"43";"58";"0874"
"Woudrichem";"2006";"45 tot 50 jaar";"1065";"534";"531";"86";"51";"35";"896";"445";"451";"13";"2";"11";"70";"36";"34";"0874"
"Woudrichem";"2006";"50 tot 55 jaar";"1036";"549";"487";"69";"49";"20";"872";"448";"424";"27";"11";"16";"68";"41";"27";"0874"
"Woudrichem";"2006";"55 tot 60 jaar";"1069";"547";"522";"45";"23";"22";"920";"478";"442";"31";"10";"21";"73";"36";"37";"0874"
"Woudrichem";"2006";"60 tot 65 jaar";"749";"374";"375";"35";"20";"15";"636";"329";"307";"34";"7";"27";"44";"18";"26";"0874"
"Woudrichem";"2006";"65 tot 70 jaar";"584";"294";"290";"29";"19";"10";"462";"249";"213";"61";"11";"50";"32";"15";"17";"0874"
"Woudrichem";"2006";"70 tot 75 jaar";"454";"218";"236";"15";"10";"5";"321";"185";"136";"96";"15";"81";"22";"8";"14";"0874"
"Woudrichem";"2006";"75 tot 80 jaar";"347";"143";"204";"17";"8";"9";"192";"113";"79";"126";"14";"112";"12";"8";"4";"0874"
"Woudrichem";"2006";"80 tot 85 jaar";"283";"97";"186";"10";"4";"6";"118";"73";"45";"151";"19";"132";"4";"1";"3";"0874"
"Woudrichem";"2006";"85 tot 90 jaar";"137";"38";"99";"6";"2";"4";"34";"22";"12";"91";"12";"79";"6";"2";"4";"0874"
"Woudrichem";"2006";"90 tot 95 jaar";"76";"15";"61";"4";"-";"4";"9";"5";"4";"62";"10";"52";"1";"-";"1";"0874"
"Woudrichem";"2006";"95 jaar of ouder";"15";"2";"13";"3";"-";"3";"-";"-";"-";"12";"2";"10";"-";"-";"-";"0874"
"Wûnseradiel";"2006";"Totaal leeftijden";"11891";"6052";"5839";"5352";"2936";"2416";"5425";"2723";"2702";"574";"106";"468";"540";"287";"253";"0710"
"Wûnseradiel";"2006";"Jonger dan 5 jaar";"781";"378";"403";"781";"378";"403";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0710"
"Wûnseradiel";"2006";"5 tot 10 jaar";"838";"435";"403";"838";"435";"403";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0710"
"Wûnseradiel";"2006";"10 tot 15 jaar";"829";"413";"416";"829";"413";"416";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0710"
"Wûnseradiel";"2006";"15 tot 20 jaar";"774";"413";"361";"773";"413";"360";"1";"-";"1";"-";"-";"-";"-";"-";"-";"0710"
"Wûnseradiel";"2006";"20 tot 25 jaar";"572";"303";"269";"555";"300";"255";"16";"3";"13";"-";"-";"-";"1";"-";"1";"0710"
"Wûnseradiel";"2006";"25 tot 30 jaar";"519";"264";"255";"400";"232";"168";"116";"30";"86";"1";"-";"1";"2";"2";"-";"0710"
"Wûnseradiel";"2006";"30 tot 35 jaar";"720";"374";"346";"314";"207";"107";"381";"157";"224";"-";"-";"-";"25";"10";"15";"0710"
"Wûnseradiel";"2006";"35 tot 40 jaar";"932";"474";"458";"264";"161";"103";"629";"295";"334";"2";"-";"2";"37";"18";"19";"0710"
"Wûnseradiel";"2006";"40 tot 45 jaar";"955";"493";"462";"181";"118";"63";"696";"344";"352";"2";"-";"2";"76";"31";"45";"0710"
"Wûnseradiel";"2006";"45 tot 50 jaar";"896";"444";"452";"132";"91";"41";"676";"309";"367";"8";"2";"6";"80";"42";"38";"0710"
"Wûnseradiel";"2006";"50 tot 55 jaar";"908";"479";"429";"82";"58";"24";"706";"367";"339";"23";"5";"18";"97";"49";"48";"0710"
"Wûnseradiel";"2006";"55 tot 60 jaar";"915";"490";"425";"63";"46";"17";"736";"388";"348";"37";"5";"32";"79";"51";"28";"0710"
"Wûnseradiel";"2006";"60 tot 65 jaar";"700";"380";"320";"41";"26";"15";"557";"303";"254";"48";"12";"36";"54";"39";"15";"0710"
"Wûnseradiel";"2006";"65 tot 70 jaar";"531";"269";"262";"28";"19";"9";"408";"220";"188";"61";"14";"47";"34";"16";"18";"0710"
"Wûnseradiel";"2006";"70 tot 75 jaar";"393";"218";"175";"24";"16";"8";"262";"163";"99";"73";"19";"54";"34";"20";"14";"0710"
"Wûnseradiel";"2006";"75 tot 80 jaar";"264";"121";"143";"17";"10";"7";"134";"83";"51";"97";"20";"77";"16";"8";"8";"0710"
"Wûnseradiel";"2006";"80 tot 85 jaar";"183";"57";"126";"14";"7";"7";"63";"31";"32";"102";"18";"84";"4";"1";"3";"0710"
"Wûnseradiel";"2006";"85 tot 90 jaar";"127";"33";"94";"9";"5";"4";"32";"21";"11";"85";"7";"78";"1";"-";"1";"0710"
"Wûnseradiel";"2006";"90 tot 95 jaar";"44";"13";"31";"5";"1";"4";"11";"8";"3";"28";"4";"24";"-";"-";"-";"0710"
"Wûnseradiel";"2006";"95 jaar of ouder";"10";"1";"9";"2";"-";"2";"1";"1";"-";"7";"-";"7";"-";"-";"-";"0710"
"Wymbritseradiel";"2006";"Totaal leeftijden";"16213";"8261";"7952";"7273";"4001";"3272";"7679";"3843";"3836";"704";"161";"543";"557";"256";"301";"0683"
"Wymbritseradiel";"2006";"Jonger dan 5 jaar";"1113";"561";"552";"1113";"561";"552";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0683"
"Wymbritseradiel";"2006";"5 tot 10 jaar";"1212";"619";"593";"1212";"619";"593";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0683"
"Wymbritseradiel";"2006";"10 tot 15 jaar";"1172";"586";"586";"1172";"586";"586";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0683"
"Wymbritseradiel";"2006";"15 tot 20 jaar";"1092";"592";"500";"1091";"592";"499";"1";"-";"1";"-";"-";"-";"-";"-";"-";"0683"
"Wymbritseradiel";"2006";"20 tot 25 jaar";"718";"394";"324";"692";"388";"304";"26";"6";"20";"-";"-";"-";"-";"-";"-";"0683"
"Wymbritseradiel";"2006";"25 tot 30 jaar";"692";"357";"335";"501";"295";"206";"188";"62";"126";"-";"-";"-";"3";"-";"3";"0683"
"Wymbritseradiel";"2006";"30 tot 35 jaar";"965";"478";"487";"428";"276";"152";"516";"197";"319";"2";"-";"2";"19";"5";"14";"0683"
"Wymbritseradiel";"2006";"35 tot 40 jaar";"1309";"657";"652";"367";"224";"143";"888";"409";"479";"1";"1";"-";"53";"23";"30";"0683"
"Wymbritseradiel";"2006";"40 tot 45 jaar";"1292";"678";"614";"199";"137";"62";"1015";"510";"505";"8";"1";"7";"70";"30";"40";"0683"
"Wymbritseradiel";"2006";"45 tot 50 jaar";"1215";"640";"575";"149";"108";"41";"949";"477";"472";"11";"5";"6";"106";"50";"56";"0683"
"Wymbritseradiel";"2006";"50 tot 55 jaar";"1138";"555";"583";"107";"71";"36";"932";"450";"482";"29";"6";"23";"70";"28";"42";"0683"
"Wymbritseradiel";"2006";"55 tot 60 jaar";"1249";"663";"586";"74";"55";"19";"1028";"554";"474";"60";"13";"47";"87";"41";"46";"0683"
"Wymbritseradiel";"2006";"60 tot 65 jaar";"1012";"517";"495";"48";"36";"12";"847";"443";"404";"55";"7";"48";"62";"31";"31";"0683"
"Wymbritseradiel";"2006";"65 tot 70 jaar";"734";"390";"344";"26";"14";"12";"588";"326";"262";"81";"30";"51";"39";"20";"19";"0683"
"Wymbritseradiel";"2006";"70 tot 75 jaar";"515";"262";"253";"28";"16";"12";"365";"207";"158";"104";"32";"72";"18";"7";"11";"0683"
"Wymbritseradiel";"2006";"75 tot 80 jaar";"352";"170";"182";"25";"10";"15";"211";"123";"88";"96";"21";"75";"20";"16";"4";"0683"
"Wymbritseradiel";"2006";"80 tot 85 jaar";"245";"92";"153";"29";"11";"18";"96";"58";"38";"115";"21";"94";"5";"2";"3";"0683"
"Wymbritseradiel";"2006";"85 tot 90 jaar";"115";"31";"84";"7";"1";"6";"22";"14";"8";"83";"14";"69";"3";"2";"1";"0683"
"Wymbritseradiel";"2006";"90 tot 95 jaar";"62";"15";"47";"3";"-";"3";"6";"6";"-";"51";"8";"43";"2";"1";"1";"0683"
"Wymbritseradiel";"2006";"95 jaar of ouder";"11";"4";"7";"2";"1";"1";"1";"1";"-";"8";"2";"6";"-";"-";"-";"0683"
"Zaanstad";"2006";"Totaal leeftijden";"140270";"69166";"71104";"62442";"33292";"29150";"60332";"30180";"30152";"7563";"1443";"6120";"9933";"4251";"5682";"0479"
"Zaanstad";"2006";"Jonger dan 5 jaar";"8719";"4554";"4165";"8719";"4554";"4165";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0479"
"Zaanstad";"2006";"5 tot 10 jaar";"8722";"4337";"4385";"8722";"4337";"4385";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0479"
"Zaanstad";"2006";"10 tot 15 jaar";"8321";"4365";"3956";"8321";"4365";"3956";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0479"
"Zaanstad";"2006";"15 tot 20 jaar";"7880";"4081";"3799";"7865";"4079";"3786";"15";"2";"13";"-";"-";"-";"-";"-";"-";"0479"
"Zaanstad";"2006";"20 tot 25 jaar";"7231";"3598";"3633";"6657";"3451";"3206";"551";"143";"408";"1";"1";"-";"22";"3";"19";"0479"
"Zaanstad";"2006";"25 tot 30 jaar";"8407";"4192";"4215";"6161";"3404";"2757";"2084";"741";"1343";"3";"-";"3";"159";"47";"112";"0479"
"Zaanstad";"2006";"30 tot 35 jaar";"10081";"4906";"5175";"4927";"2741";"2186";"4667";"1995";"2672";"18";"3";"15";"469";"167";"302";"0479"
"Zaanstad";"2006";"35 tot 40 jaar";"12140";"6049";"6091";"4027";"2305";"1722";"6973";"3324";"3649";"32";"5";"27";"1108";"415";"693";"0479"
"Zaanstad";"2006";"40 tot 45 jaar";"11765";"6009";"5756";"2643";"1529";"1114";"7494";"3774";"3720";"67";"12";"55";"1561";"694";"867";"0479"
"Zaanstad";"2006";"45 tot 50 jaar";"9982";"5045";"4937";"1659";"978";"681";"6747";"3354";"3393";"119";"34";"85";"1457";"679";"778";"0479"
"Zaanstad";"2006";"50 tot 55 jaar";"9173";"4484";"4689";"1015";"609";"406";"6545";"3206";"3339";"226";"49";"177";"1387";"620";"767";"0479"
"Zaanstad";"2006";"55 tot 60 jaar";"10265";"5051";"5214";"598";"371";"227";"7860";"3954";"3906";"437";"112";"325";"1370";"614";"756";"0479"
"Zaanstad";"2006";"60 tot 65 jaar";"7503";"3716";"3787";"301";"181";"120";"5736";"3024";"2712";"512";"106";"406";"954";"405";"549";"0479"
"Zaanstad";"2006";"65 tot 70 jaar";"6145";"3077";"3068";"281";"171";"110";"4511";"2493";"2018";"724";"133";"591";"629";"280";"349";"0479"
"Zaanstad";"2006";"70 tot 75 jaar";"4847";"2332";"2515";"174";"84";"90";"3258";"1871";"1387";"1030";"200";"830";"385";"177";"208";"0479"
"Zaanstad";"2006";"75 tot 80 jaar";"3800";"1627";"2173";"148";"71";"77";"2147";"1210";"937";"1276";"244";"1032";"229";"102";"127";"0479"
"Zaanstad";"2006";"80 tot 85 jaar";"3005";"1121";"1884";"112";"42";"70";"1284";"773";"511";"1478";"270";"1208";"131";"36";"95";"0479"
"Zaanstad";"2006";"85 tot 90 jaar";"1529";"453";"1076";"69";"15";"54";"372";"250";"122";"1039";"177";"862";"49";"11";"38";"0479"
"Zaanstad";"2006";"90 tot 95 jaar";"613";"146";"467";"33";"5";"28";"81";"60";"21";"478";"80";"398";"21";"1";"20";"0479"
"Zaanstad";"2006";"95 jaar of ouder";"142";"23";"119";"10";"-";"10";"7";"6";"1";"123";"17";"106";"2";"-";"2";"0479"
"Zaltbommel";"2006";"Totaal leeftijden";"26191";"13065";"13126";"11468";"6155";"5313";"12413";"6201";"6212";"1265";"247";"1018";"1045";"462";"583";"0297"
"Zaltbommel";"2006";"Jonger dan 5 jaar";"2008";"1078";"930";"2008";"1078";"930";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0297"
"Zaltbommel";"2006";"5 tot 10 jaar";"1953";"958";"995";"1953";"958";"995";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0297"
"Zaltbommel";"2006";"10 tot 15 jaar";"1848";"952";"896";"1848";"952";"896";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0297"
"Zaltbommel";"2006";"15 tot 20 jaar";"1690";"876";"814";"1687";"876";"811";"3";"-";"3";"-";"-";"-";"-";"-";"-";"0297"
"Zaltbommel";"2006";"20 tot 25 jaar";"1365";"697";"668";"1216";"666";"550";"146";"30";"116";"-";"-";"-";"3";"1";"2";"0297"
"Zaltbommel";"2006";"25 tot 30 jaar";"1426";"715";"711";"854";"509";"345";"559";"204";"355";"1";"-";"1";"12";"2";"10";"0297"
"Zaltbommel";"2006";"30 tot 35 jaar";"1778";"843";"935";"551";"313";"238";"1169";"503";"666";"6";"-";"6";"52";"27";"25";"0297"
"Zaltbommel";"2006";"35 tot 40 jaar";"2116";"1073";"1043";"423";"256";"167";"1562";"760";"802";"6";"1";"5";"125";"56";"69";"0297"
"Zaltbommel";"2006";"40 tot 45 jaar";"2053";"1057";"996";"277";"168";"109";"1610";"817";"793";"9";"5";"4";"157";"67";"90";"0297"
"Zaltbommel";"2006";"45 tot 50 jaar";"1857";"967";"890";"213";"132";"81";"1456";"757";"699";"17";"3";"14";"171";"75";"96";"0297"
"Zaltbommel";"2006";"50 tot 55 jaar";"1692";"834";"858";"120";"80";"40";"1390";"675";"715";"28";"7";"21";"154";"72";"82";"0297"
"Zaltbommel";"2006";"55 tot 60 jaar";"1828";"924";"904";"105";"65";"40";"1482";"761";"721";"75";"17";"58";"166";"81";"85";"0297"
"Zaltbommel";"2006";"60 tot 65 jaar";"1291";"647";"644";"44";"26";"18";"1063";"560";"503";"95";"23";"72";"89";"38";"51";"0297"
"Zaltbommel";"2006";"65 tot 70 jaar";"1029";"516";"513";"44";"25";"19";"782";"440";"342";"152";"35";"117";"51";"16";"35";"0297"
"Zaltbommel";"2006";"70 tot 75 jaar";"804";"388";"416";"40";"23";"17";"571";"317";"254";"160";"33";"127";"33";"15";"18";"0297"
"Zaltbommel";"2006";"75 tot 80 jaar";"697";"300";"397";"45";"15";"30";"391";"233";"158";"241";"44";"197";"20";"8";"12";"0297"
"Zaltbommel";"2006";"80 tot 85 jaar";"442";"152";"290";"22";"11";"11";"164";"97";"67";"248";"42";"206";"8";"2";"6";"0297"
"Zaltbommel";"2006";"85 tot 90 jaar";"207";"57";"150";"10";"2";"8";"49";"32";"17";"146";"22";"124";"2";"1";"1";"0297"
"Zaltbommel";"2006";"90 tot 95 jaar";"85";"27";"58";"7";"-";"7";"14";"13";"1";"62";"13";"49";"2";"1";"1";"0297"
"Zaltbommel";"2006";"95 jaar of ouder";"22";"4";"18";"1";"-";"1";"2";"2";"-";"19";"2";"17";"-";"-";"-";"0297"
"Zandvoort";"2006";"Totaal leeftijden";"16651";"7942";"8709";"7119";"3756";"3363";"6596";"3311";"3285";"1293";"226";"1067";"1643";"649";"994";"0473"
"Zandvoort";"2006";"Jonger dan 5 jaar";"811";"411";"400";"811";"411";"400";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0473"
"Zandvoort";"2006";"5 tot 10 jaar";"789";"402";"387";"789";"402";"387";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0473"
"Zandvoort";"2006";"10 tot 15 jaar";"828";"421";"407";"828";"421";"407";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0473"
"Zandvoort";"2006";"15 tot 20 jaar";"772";"392";"380";"771";"392";"379";"1";"-";"1";"-";"-";"-";"-";"-";"-";"0473"
"Zandvoort";"2006";"20 tot 25 jaar";"666";"327";"339";"646";"325";"321";"19";"2";"17";"-";"-";"-";"1";"-";"1";"0473"
"Zandvoort";"2006";"25 tot 30 jaar";"827";"415";"412";"710";"379";"331";"107";"34";"73";"-";"-";"-";"10";"2";"8";"0473"
"Zandvoort";"2006";"30 tot 35 jaar";"1074";"499";"575";"695";"373";"322";"330";"115";"215";"-";"-";"-";"49";"11";"38";"0473"
"Zandvoort";"2006";"35 tot 40 jaar";"1312";"644";"668";"590";"333";"257";"590";"269";"321";"4";"-";"4";"128";"42";"86";"0473"
"Zandvoort";"2006";"40 tot 45 jaar";"1272";"669";"603";"405";"246";"159";"669";"327";"342";"3";"1";"2";"195";"95";"100";"0473"
"Zandvoort";"2006";"45 tot 50 jaar";"1195";"594";"601";"256";"147";"109";"728";"366";"362";"21";"5";"16";"190";"76";"114";"0473"
"Zandvoort";"2006";"50 tot 55 jaar";"1204";"572";"632";"183";"104";"79";"769";"370";"399";"29";"5";"24";"223";"93";"130";"0473"
"Zandvoort";"2006";"55 tot 60 jaar";"1562";"765";"797";"163";"108";"55";"1012";"507";"505";"74";"22";"52";"313";"128";"185";"0473"
"Zandvoort";"2006";"60 tot 65 jaar";"1170";"585";"585";"75";"43";"32";"783";"424";"359";"95";"22";"73";"217";"96";"121";"0473"
"Zandvoort";"2006";"65 tot 70 jaar";"835";"396";"439";"56";"28";"28";"561";"304";"257";"103";"14";"89";"115";"50";"65";"0473"
"Zandvoort";"2006";"70 tot 75 jaar";"675";"292";"383";"53";"23";"30";"387";"220";"167";"156";"22";"134";"79";"27";"52";"0473"
"Zandvoort";"2006";"75 tot 80 jaar";"631";"238";"393";"36";"12";"24";"311";"173";"138";"231";"39";"192";"53";"14";"39";"0473"
"Zandvoort";"2006";"80 tot 85 jaar";"547";"186";"361";"22";"6";"16";"228";"133";"95";"263";"40";"223";"34";"7";"27";"0473"
"Zandvoort";"2006";"85 tot 90 jaar";"334";"111";"223";"14";"3";"11";"87";"58";"29";"211";"46";"165";"22";"4";"18";"0473"
"Zandvoort";"2006";"90 tot 95 jaar";"116";"19";"97";"12";"-";"12";"12";"8";"4";"78";"7";"71";"14";"4";"10";"0473"
"Zandvoort";"2006";"95 jaar of ouder";"31";"4";"27";"4";"-";"4";"2";"1";"1";"25";"3";"22";"-";"-";"-";"0473"
"Zederik";"2006";"Totaal leeftijden";"13499";"6756";"6743";"5799";"3138";"2661";"6634";"3317";"3317";"699";"127";"572";"367";"174";"193";"0707"
"Zederik";"2006";"Jonger dan 5 jaar";"851";"418";"433";"851";"418";"433";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0707"
"Zederik";"2006";"5 tot 10 jaar";"991";"511";"480";"991";"511";"480";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0707"
"Zederik";"2006";"10 tot 15 jaar";"1019";"543";"476";"1019";"543";"476";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0707"
"Zederik";"2006";"15 tot 20 jaar";"950";"470";"480";"949";"469";"480";"1";"1";"-";"-";"-";"-";"-";"-";"-";"0707"
"Zederik";"2006";"20 tot 25 jaar";"831";"457";"374";"748";"439";"309";"83";"18";"65";"-";"-";"-";"-";"-";"-";"0707"
"Zederik";"2006";"25 tot 30 jaar";"688";"353";"335";"397";"232";"165";"287";"120";"167";"1";"-";"1";"3";"1";"2";"0707"
"Zederik";"2006";"30 tot 35 jaar";"800";"405";"395";"223";"145";"78";"552";"251";"301";"-";"-";"-";"25";"9";"16";"0707"
"Zederik";"2006";"35 tot 40 jaar";"962";"456";"506";"198";"110";"88";"716";"327";"389";"4";"1";"3";"44";"18";"26";"0707"
"Zederik";"2006";"40 tot 45 jaar";"1047";"530";"517";"126";"80";"46";"856";"421";"435";"10";"4";"6";"55";"25";"30";"0707"
"Zederik";"2006";"45 tot 50 jaar";"991";"511";"480";"103";"74";"29";"809";"401";"408";"12";"3";"9";"67";"33";"34";"0707"
"Zederik";"2006";"50 tot 55 jaar";"918";"490";"428";"47";"31";"16";"812";"428";"384";"13";"3";"10";"46";"28";"18";"0707"
"Zederik";"2006";"55 tot 60 jaar";"918";"445";"473";"42";"27";"15";"792";"388";"404";"35";"7";"28";"49";"23";"26";"0707"
"Zederik";"2006";"60 tot 65 jaar";"710";"371";"339";"26";"14";"12";"614";"339";"275";"45";"8";"37";"25";"10";"15";"0707"
"Zederik";"2006";"65 tot 70 jaar";"526";"254";"272";"17";"11";"6";"412";"220";"192";"68";"9";"59";"29";"14";"15";"0707"
"Zederik";"2006";"70 tot 75 jaar";"471";"229";"242";"19";"11";"8";"353";"196";"157";"89";"15";"74";"10";"7";"3";"0707"
"Zederik";"2006";"75 tot 80 jaar";"356";"159";"197";"17";"12";"5";"198";"118";"80";"135";"25";"110";"6";"4";"2";"0707"
"Zederik";"2006";"80 tot 85 jaar";"237";"84";"153";"7";"3";"4";"102";"57";"45";"123";"22";"101";"5";"2";"3";"0707"
"Zederik";"2006";"85 tot 90 jaar";"158";"54";"104";"14";"7";"7";"36";"26";"10";"106";"21";"85";"2";"-";"2";"0707"
"Zederik";"2006";"90 tot 95 jaar";"58";"15";"43";"5";"1";"4";"11";"6";"5";"42";"8";"34";"-";"-";"-";"0707"
"Zederik";"2006";"95 jaar of ouder";"17";"1";"16";"-";"-";"-";"-";"-";"-";"16";"1";"15";"1";"-";"1";"0707"
"Zeevang";"2006";"Totaal leeftijden";"6274";"3151";"3123";"2608";"1390";"1218";"3134";"1568";"1566";"258";"59";"199";"274";"134";"140";"0478"
"Zeevang";"2006";"Jonger dan 5 jaar";"366";"186";"180";"366";"186";"180";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0478"
"Zeevang";"2006";"5 tot 10 jaar";"474";"238";"236";"474";"238";"236";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0478"
"Zeevang";"2006";"10 tot 15 jaar";"480";"245";"235";"480";"245";"235";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0478"
"Zeevang";"2006";"15 tot 20 jaar";"329";"183";"146";"329";"183";"146";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0478"
"Zeevang";"2006";"20 tot 25 jaar";"245";"140";"105";"238";"139";"99";"7";"1";"6";"-";"-";"-";"-";"-";"-";"0478"
"Zeevang";"2006";"25 tot 30 jaar";"217";"101";"116";"159";"85";"74";"56";"16";"40";"-";"-";"-";"2";"-";"2";"0478"
"Zeevang";"2006";"30 tot 35 jaar";"315";"146";"169";"161";"89";"72";"145";"56";"89";"1";"-";"1";"8";"1";"7";"0478"
"Zeevang";"2006";"35 tot 40 jaar";"521";"244";"277";"154";"82";"72";"344";"155";"189";"2";"-";"2";"21";"7";"14";"0478"
"Zeevang";"2006";"40 tot 45 jaar";"536";"274";"262";"83";"44";"39";"419";"209";"210";"5";"3";"2";"29";"18";"11";"0478"
"Zeevang";"2006";"45 tot 50 jaar";"510";"231";"279";"75";"37";"38";"393";"177";"216";"5";"1";"4";"37";"16";"21";"0478"
"Zeevang";"2006";"50 tot 55 jaar";"515";"275";"240";"36";"25";"11";"409";"209";"200";"10";"6";"4";"60";"35";"25";"0478"
"Zeevang";"2006";"55 tot 60 jaar";"576";"298";"278";"22";"16";"6";"491";"260";"231";"18";"4";"14";"45";"18";"27";"0478"
"Zeevang";"2006";"60 tot 65 jaar";"433";"214";"219";"14";"9";"5";"358";"184";"174";"32";"7";"25";"29";"14";"15";"0478"
