"";"Geslacht";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Mannen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen";"Vrouwen"
"";"Onderwerpen";"Totaal personen in huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in institutionele huishoudens";"Totaal personen in huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in particuliere huishoudens";"Personen in institutionele huishoudens"
"";"Onderwerpen";"Totaal personen in huishoudens";"Totaal in particuliere huishoudens";"Thuiswonend kind";"Alleenstaand";"Samenwonend";"Samenwonend";"Samenwonend";"Samenwonend";"Samenwonend";"Ouder in eenouderhuishouden";"Overig lid huishouden";"Personen in institutionele huishoudens";"Totaal personen in huishoudens";"Totaal in particuliere huishoudens";"Thuiswonend kind";"Alleenstaand";"Samenwonend";"Samenwonend";"Samenwonend";"Samenwonend";"Samenwonend";"Ouder in eenouderhuishouden";"Overig lid huishouden";"Personen in institutionele huishoudens"
"";"Onderwerpen";"Totaal personen in huishoudens";"Totaal in particuliere huishoudens";"Thuiswonend kind";"Alleenstaand";"Totaal samenwonende personen";"Partner in niet-gehuwd paar zonder ki...";"Partner in gehuwd paar zonder kinderen";"Partner in niet-gehuwd paar met kinderen";"Partner in gehuwd paar met kinderen";"Ouder in eenouderhuishouden";"Overig lid huishouden";"Personen in institutionele huishoudens";"Totaal personen in huishoudens";"Totaal in particuliere huishoudens";"Thuiswonend kind";"Alleenstaand";"Totaal samenwonende personen";"Partner in niet-gehuwd paar zonder ki...";"Partner in gehuwd paar zonder kinderen";"Partner in niet-gehuwd paar met kinderen";"Partner in gehuwd paar met kinderen";"Ouder in eenouderhuishouden";"Overig lid huishouden";"Personen in institutionele huishoudens"
"Regio's";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal"
"Obdam";"30 tot 35 jaar";"211";"211";"11";"46";"153";"32";"15";"38";"68";"-";"1";"-";"220";"220";"12";"21";"182";"22";"9";"40";"111";"4";"1";"-"
"Obdam";"35 tot 40 jaar";"242";"242";"14";"30";"196";"17";"10";"39";"130";"1";"1";"-";"271";"270";"3";"12";"242";"17";"14";"38";"173";"12";"1";"1"
"Obdam";"40 tot 45 jaar";"296";"291";"10";"34";"245";"10";"13";"32";"190";"1";"1";"5";"256";"255";"1";"10";"229";"8";"13";"22";"186";"14";"1";"1"
"Obdam";"45 tot 50 jaar";"285";"285";"3";"32";"243";"10";"20";"10";"203";"7";"-";"-";"284";"283";"3";"16";"251";"10";"32";"11";"198";"11";"2";"1"
"Obdam";"50 tot 55 jaar";"245";"245";"2";"25";"208";"7";"48";"8";"145";"9";"1";"-";"264";"263";"-";"17";"233";"13";"94";"4";"122";"13";"-";"1"
"Obdam";"55 tot 60 jaar";"275";"275";"-";"19";"252";"4";"149";"2";"97";"1";"3";"-";"230";"230";"-";"28";"198";"4";"142";"4";"48";"3";"1";"-"
"Obdam";"60 tot 65 jaar";"180";"180";"-";"21";"155";"7";"121";"1";"26";"2";"2";"-";"175";"175";"-";"18";"149";"6";"132";"-";"11";"5";"3";"-"
"Obdam";"65 tot 70 jaar";"142";"142";"-";"20";"118";"3";"108";"-";"7";"1";"3";"-";"112";"112";"-";"22";"88";"-";"83";"-";"5";"2";"-";"-"
"Obdam";"70 tot 75 jaar";"104";"104";"-";"12";"88";"3";"79";"-";"6";"2";"2";"-";"108";"106";"-";"34";"67";"3";"63";"-";"1";"4";"1";"2"
"Obdam";"75 tot 80 jaar";"58";"57";"-";"10";"45";"-";"40";"-";"5";"1";"1";"1";"84";"77";"-";"39";"33";"1";"28";"-";"4";"3";"2";"7"
"Obdam";"80 tot 85 jaar";"32";"27";"-";"7";"19";"1";"16";"-";"2";"-";"1";"5";"44";"39";"-";"27";"7";"-";"6";"-";"1";"4";"1";"5"
"Obdam";"85 tot 90 jaar";"10";"5";"-";"1";"4";"-";"4";"-";"-";"-";"-";"5";"29";"23";"-";"20";"3";"-";"2";"-";"1";"-";"-";"6"
"Obdam";"90 tot 95 jaar";"5";"2";"-";"1";"1";"-";"1";"-";"-";"-";"-";"3";"8";"3";"-";"2";"-";"-";"-";"-";"-";"-";"1";"5"
"Obdam";"95 jaar of ouder";"-";"-";"-";"-";" ";"-";"-";"-";"-";"-";"-";"-";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1"
"Oegstgeest";"Totaal leeftijden";"10457";"10251";"3416";"1169";"5439";"525";"2081";"321";"2512";"85";"142";"206";"11434";"11039";"2981";"1973";"5463";"547";"2077";"325";"2514";"454";"168";"395"
"Oegstgeest";"0 tot 5 jaar";"655";"655";"653";" ";" ";" ";" ";" ";" ";" ";"2";"-";"646";"646";"639";" ";" ";" ";" ";" ";" ";" ";"7";"-"
"Oegstgeest";"5 tot 10 jaar";"750";"750";"745";" ";" ";" ";" ";" ";" ";" ";"5";"-";"700";"699";"695";" ";" ";" ";" ";" ";" ";" ";"4";"1"
"Oegstgeest";"10 tot 15 jaar";"847";"837";"828";" ";" ";" ";" ";" ";" ";" ";"9";"10";"734";"729";"725";" ";" ";" ";" ";" ";" ";" ";"4";"5"
"Oegstgeest";"15 tot 20 jaar";"788";"768";"698";"45";"5";"5";"-";"-";"-";"-";"20";"20";"749";"736";"628";"66";"28";"27";"-";"1";"-";"-";"14";"13"
"Oegstgeest";"20 tot 25 jaar";"592";"581";"283";"167";"72";"63";"6";"1";"2";"-";"59";"11";"604";"597";"208";"195";"133";"105";"12";"11";"5";"2";"59";"7"
"Oegstgeest";"25 tot 30 jaar";"472";"459";"116";"155";"179";"110";"31";"20";"18";"-";"9";"13";"420";"406";"51";"119";"218";"104";"41";"23";"50";"6";"12";"14"
"Oegstgeest";"30 tot 35 jaar";"521";"508";"40";"117";"343";"87";"51";"50";"155";"2";"6";"13";"545";"539";"15";"72";"424";"70";"51";"68";"235";"20";"8";"6"
"Oegstgeest";"35 tot 40 jaar";"666";"654";"21";"79";"548";"41";"45";"92";"370";"2";"4";"12";"809";"804";"5";"64";"672";"41";"53";"94";"484";"59";"4";"5"
"Oegstgeest";"40 tot 45 jaar";"859";"846";"20";"88";"727";"62";"37";"66";"562";"9";"2";"13";"963";"957";"9";"63";"791";"48";"46";"77";"620";"90";"4";"6"
"Oegstgeest";"45 tot 50 jaar";"883";"878";"7";"105";"741";"43";"71";"50";"577";"20";"5";"5";"916";"907";"2";"68";"721";"29";"83";"31";"578";"110";"6";"9"
"Oegstgeest";"50 tot 55 jaar";"771";"757";"5";"69";"658";"25";"164";"28";"441";"24";"1";"14";"782";"776";"2";"72";"614";"35";"227";"17";"335";"81";"7";"6"
"Oegstgeest";"55 tot 60 jaar";"777";"763";"-";"79";"661";"40";"363";"9";"249";"17";"6";"14";"779";"768";"2";"131";"585";"34";"412";"2";"137";"41";"9";"11"
"Oegstgeest";"60 tot 65 jaar";"529";"521";"-";"67";"448";"18";"341";"4";"85";"5";"1";"8";"583";"575";"-";"153";"406";"12";"354";"1";"39";"11";"5";"8"
"Oegstgeest";"65 tot 70 jaar";"410";"406";"-";"57";"342";"11";"302";"1";"28";"2";"5";"4";"523";"515";"-";"175";"328";"15";"299";"-";"14";"6";"6";"8"
"Oegstgeest";"70 tot 75 jaar";"336";"326";"-";"36";"285";"8";"264";"-";"13";"2";"3";"10";"481";"460";"-";"208";"240";"10";"223";"-";"7";"11";"1";"21"
"Oegstgeest";"75 tot 80 jaar";"263";"258";"-";"38";"218";"6";"204";"-";"8";"1";"1";"5";"466";"433";"-";"240";"180";"7";"167";"-";"6";"11";"2";"33"
"Oegstgeest";"80 tot 85 jaar";"205";"187";"-";"40";"145";"4";"137";"-";"4";"1";"1";"18";"379";"304";"-";"202";"90";"6";"82";"-";"2";"3";"9";"75"
"Oegstgeest";"85 tot 90 jaar";"96";"74";"-";"18";"54";"2";"52";"-";"-";"-";"2";"22";"223";"147";"-";"113";"28";"3";"23";"-";"2";"1";"5";"76"
"Oegstgeest";"90 tot 95 jaar";"29";"19";"-";"8";"11";"-";"11";"-";"-";"-";"-";"10";"103";"35";"-";"27";"4";"1";"3";"-";"-";"2";"2";"68"
"Oegstgeest";"95 jaar of ouder";"8";"4";"-";"1";"2";"-";"2";"-";"-";"-";"1";"4";"29";"6";"-";"5";"1";"-";"1";"-";"-";"-";"-";"23"
"Oirschot";"Totaal leeftijden";"9031";"8976";"3249";"709";"4793";"418";"1705";"216";"2454";"78";"147";"55";"8781";"8656";"2610";"872";"4801";"410";"1711";"222";"2458";"231";"142";"125"
"Oirschot";"0 tot 5 jaar";"560";"560";"558";" ";" ";" ";" ";" ";" ";" ";"2";"-";"484";"484";"484";" ";" ";" ";" ";" ";" ";" ";"-";"-"
"Oirschot";"5 tot 10 jaar";"636";"636";"635";" ";" ";" ";" ";" ";" ";" ";"1";"-";"600";"600";"599";" ";" ";" ";" ";" ";" ";" ";"1";"-"
"Oirschot";"10 tot 15 jaar";"654";"654";"650";" ";" ";" ";" ";" ";" ";" ";"4";"-";"599";"599";"598";" ";" ";" ";" ";" ";" ";" ";"1";"-"
"Oirschot";"15 tot 20 jaar";"605";"600";"593";"6";"-";"-";"-";"-";"-";"-";"1";"5";"527";"526";"518";"2";"-";"-";"-";"-";"-";"1";"5";"1"
"Oirschot";"20 tot 25 jaar";"482";"465";"419";"18";"22";"21";"-";"1";"-";"-";"6";"17";"419";"418";"302";"26";"83";"70";"4";"5";"4";"2";"5";"1"
"Oirschot";"25 tot 30 jaar";"402";"396";"192";"52";"148";"101";"15";"7";"25";"-";"4";"6";"334";"331";"65";"29";"228";"118";"37";"15";"58";"3";"6";"3"
"Oirschot";"30 tot 35 jaar";"475";"468";"75";"65";"326";"94";"46";"38";"148";"-";"2";"7";"512";"509";"21";"36";"444";"62";"44";"60";"278";"7";"1";"3"
"Oirschot";"35 tot 40 jaar";"699";"698";"45";"66";"578";"47";"47";"60";"424";"2";"7";"1";"690";"690";"11";"27";"617";"33";"45";"62";"477";"33";"2";"-"
"Oirschot";"40 tot 45 jaar";"771";"771";"31";"73";"647";"38";"36";"49";"524";"9";"11";"-";"763";"761";"3";"27";"693";"25";"60";"36";"572";"35";"3";"2"
"Oirschot";"45 tot 50 jaar";"793";"792";"30";"68";"667";"22";"77";"23";"545";"14";"13";"1";"749";"749";"4";"33";"671";"22";"95";"22";"532";"36";"5";"-"
"Oirschot";"50 tot 55 jaar";"654";"654";"9";"41";"574";"24";"128";"25";"397";"22";"8";"-";"626";"626";"3";"43";"549";"18";"205";"14";"312";"27";"4";"-"
"Oirschot";"55 tot 60 jaar";"714";"714";"5";"55";"618";"27";"340";"7";"244";"12";"24";"-";"621";"620";"2";"71";"518";"17";"368";"2";"131";"19";"10";"1"
"Oirschot";"60 tot 65 jaar";"496";"495";"5";"58";"417";"13";"322";"4";"78";"5";"10";"1";"433";"431";"-";"57";"352";"12";"293";"3";"44";"7";"15";"2"
"Oirschot";"65 tot 70 jaar";"386";"383";"2";"48";"316";"9";"270";"-";"37";"4";"13";"3";"372";"368";"-";"83";"260";"13";"225";"-";"22";"11";"14";"4"
"Oirschot";"70 tot 75 jaar";"296";"292";"-";"55";"220";"8";"194";"1";"17";"4";"13";"4";"364";"356";"-";"115";"200";"10";"175";"2";"13";"17";"24";"8"
"Oirschot";"75 tot 80 jaar";"210";"206";"-";"36";"153";"8";"137";"1";"7";"4";"13";"4";"308";"288";"-";"132";"115";"3";"103";"-";"9";"13";"28";"20"
"Oirschot";"80 tot 85 jaar";"141";"137";"-";"44";"79";"6";"68";"-";"5";"1";"13";"4";"203";"178";"-";"107";"52";"5";"41";"1";"5";"9";"10";"25"
"Oirschot";"85 tot 90 jaar";"41";"41";"-";"17";"22";"-";"20";"-";"2";"1";"1";"-";"113";"88";"-";"55";"17";"2";"15";"-";"-";"9";"7";"25"
"Oirschot";"90 tot 95 jaar";"14";"12";"-";"6";"5";"-";"4";"-";"1";"-";"1";"2";"52";"30";"-";"25";"2";"-";"1";"-";"1";"2";"1";"22"
"Oirschot";"95 jaar of ouder";"2";"2";"-";"1";"1";"-";"1";"-";"-";"-";"-";"-";"12";"4";"-";"4";"-";"-";"-";"-";"-";"-";"-";"8"
"Oisterwijk";"Totaal leeftijden";"12747";"12643";"4148";"1258";"6974";"610";"2771";"378";"3215";"97";"166";"104";"13161";"12858";"3656";"1599";"6983";"605";"2773";"384";"3221";"460";"160";"303"
"Oisterwijk";"0 tot 5 jaar";"706";"706";"701";" ";" ";" ";" ";" ";" ";" ";"5";"-";"813";"812";"807";" ";" ";" ";" ";" ";" ";" ";"5";"1"
"Oisterwijk";"5 tot 10 jaar";"825";"820";"815";" ";" ";" ";" ";" ";" ";" ";"5";"5";"781";"781";"778";" ";" ";" ";" ";" ";" ";" ";"3";"-"
"Oisterwijk";"10 tot 15 jaar";"880";"872";"871";" ";" ";" ";" ";" ";" ";" ";"1";"8";"848";"847";"844";" ";" ";" ";" ";" ";" ";" ";"3";"1"
"Oisterwijk";"15 tot 20 jaar";"887";"875";"821";"47";"2";"2";"-";"-";"-";"-";"5";"12";"821";"815";"763";"34";"2";"2";"-";"-";"-";"15";"1";"6"
"Oisterwijk";"20 tot 25 jaar";"635";"632";"512";"83";"29";"23";"5";"1";"-";"-";"8";"3";"479";"478";"308";"58";"86";"70";"9";"4";"3";"14";"12";"1"
"Oisterwijk";"25 tot 30 jaar";"575";"574";"226";"117";"219";"137";"33";"21";"28";"-";"12";"1";"499";"498";"96";"57";"326";"168";"57";"32";"69";"13";"6";"1"
"Oisterwijk";"30 tot 35 jaar";"700";"699";"79";"118";"490";"133";"61";"81";"215";"2";"10";"1";"755";"755";"27";"68";"627";"95";"68";"107";"357";"28";"5";"-"
"Oisterwijk";"35 tot 40 jaar";"970";"969";"60";"129";"769";"82";"48";"113";"526";"-";"11";"1";"1015";"1014";"13";"64";"862";"45";"47";"112";"658";"70";"5";"1"
"Oisterwijk";"40 tot 45 jaar";"1037";"1029";"29";"107";"870";"42";"58";"82";"688";"15";"8";"8";"1048";"1046";"6";"59";"893";"32";"65";"82";"714";"85";"3";"2"
"Oisterwijk";"45 tot 50 jaar";"1060";"1055";"20";"116";"880";"38";"82";"43";"717";"30";"9";"5";"1020";"1019";"8";"71";"844";"30";"115";"29";"670";"86";"10";"1"
"Oisterwijk";"50 tot 55 jaar";"900";"898";"9";"91";"766";"31";"206";"22";"507";"22";"10";"2";"900";"896";"5";"58";"765";"43";"306";"10";"406";"58";"10";"4"
"Oisterwijk";"55 tot 60 jaar";"953";"945";"2";"87";"834";"40";"471";"12";"311";"10";"12";"8";"982";"976";"1";"97";"839";"48";"578";"4";"209";"23";"16";"6"
"Oisterwijk";"60 tot 65 jaar";"799";"797";"2";"72";"696";"27";"553";"-";"116";"4";"23";"2";"783";"776";"-";"138";"604";"22";"517";"1";"64";"17";"17";"7"
"Oisterwijk";"65 tot 70 jaar";"657";"652";"-";"78";"555";"24";"479";"1";"51";"5";"14";"5";"686";"679";"-";"170";"488";"21";"432";"1";"34";"7";"14";"7"
"Oisterwijk";"70 tot 75 jaar";"507";"504";"1";"74";"410";"10";"362";"2";"36";"3";"16";"3";"598";"582";"-";"220";"339";"13";"299";"1";"26";"12";"11";"16"
"Oisterwijk";"75 tot 80 jaar";"369";"359";"-";"54";"292";"11";"268";"-";"13";"2";"11";"10";"494";"461";"-";"224";"205";"6";"193";"-";"6";"13";"19";"33"
"Oisterwijk";"80 tot 85 jaar";"174";"165";"-";"49";"109";"8";"97";"-";"4";"3";"4";"9";"344";"266";"-";"173";"73";"5";"63";"1";"4";"12";"8";"78"
"Oisterwijk";"85 tot 90 jaar";"74";"63";"-";"17";"43";"1";"40";"-";"2";"1";"2";"11";"204";"113";"-";"78";"25";"3";"21";"-";"1";"4";"6";"91"
"Oisterwijk";"90 tot 95 jaar";"36";"26";"-";"16";"10";"1";"8";"-";"1";"-";"-";"10";"71";"34";"-";"22";"4";"1";"3";"-";"-";"2";"6";"37"
"Oisterwijk";"95 jaar of ouder";"3";"3";"-";"3";"-";"-";"-";"-";"-";"-";"-";"-";"20";"10";"-";"8";"1";"1";"-";"-";"-";"1";"-";"10"
"Oldebroek";"Totaal leeftijden";"11563";"11348";"4488";"584";"5984";"267";"2074";"132";"3511";"75";"217";"215";"11317";"11187";"3669";"960";"5996";"275";"2074";"136";"3511";"280";"282";"130"
"Oldebroek";"0 tot 5 jaar";"736";"735";"727";" ";" ";" ";" ";" ";" ";" ";"8";"1";"702";"701";"694";" ";" ";" ";" ";" ";" ";" ";"7";"1"
"Oldebroek";"5 tot 10 jaar";"779";"775";"767";" ";" ";" ";" ";" ";" ";" ";"8";"4";"743";"742";"739";" ";" ";" ";" ";" ";" ";" ";"3";"1"
"Oldebroek";"10 tot 15 jaar";"797";"782";"775";" ";" ";" ";" ";" ";" ";" ";"7";"15";"778";"775";"770";" ";" ";" ";" ";" ";" ";" ";"5";"3"
"Oldebroek";"15 tot 20 jaar";"1095";"962";"936";"14";"3";"3";"-";"-";"-";"-";"9";"133";"896";"884";"843";"10";"12";"8";"2";"1";"1";"2";"17";"12"
"Oldebroek";"20 tot 25 jaar";"851";"847";"703";"50";"76";"24";"38";"6";"8";"-";"18";"4";"669";"668";"424";"42";"181";"55";"83";"8";"35";"7";"14";"1"
"Oldebroek";"25 tot 30 jaar";"656";"653";"292";"46";"308";"70";"109";"14";"115";"-";"7";"3";"622";"620";"108";"57";"441";"69";"133";"23";"216";"8";"6";"2"
"Oldebroek";"30 tot 35 jaar";"641";"639";"105";"41";"487";"52";"86";"26";"323";"1";"5";"2";"647";"645";"30";"41";"559";"48";"55";"30";"426";"8";"7";"2"
"Oldebroek";"35 tot 40 jaar";"854";"842";"66";"57";"707";"42";"59";"31";"575";"2";"10";"12";"856";"853";"20";"29";"768";"22";"46";"26";"674";"30";"6";"3"
"Oldebroek";"40 tot 45 jaar";"937";"932";"63";"50";"801";"17";"58";"23";"703";"13";"5";"5";"902";"898";"24";"31";"802";"14";"48";"19";"721";"30";"11";"4"
"Oldebroek";"45 tot 50 jaar";"854";"851";"27";"40";"763";"12";"65";"15";"671";"9";"12";"3";"808";"805";"7";"29";"720";"18";"93";"18";"591";"39";"10";"3"
"Oldebroek";"50 tot 55 jaar";"803";"801";"20";"40";"718";"15";"158";"9";"536";"11";"12";"2";"752";"750";"5";"45";"655";"6";"218";"6";"425";"31";"14";"2"
"Oldebroek";"55 tot 60 jaar";"744";"742";"6";"52";"649";"10";"324";"5";"310";"12";"23";"2";"713";"713";"2";"52";"615";"13";"370";"1";"231";"22";"22";"-"
"Oldebroek";"60 tot 65 jaar";"527";"525";"1";"30";"472";"8";"337";"2";"125";"8";"14";"2";"567";"567";"-";"74";"443";"6";"340";"-";"97";"19";"31";"-"
"Oldebroek";"65 tot 70 jaar";"460";"460";"-";"41";"391";"3";"313";"-";"75";"4";"24";"-";"465";"463";"1";"98";"324";"3";"270";"2";"49";"15";"25";"2"
"Oldebroek";"70 tot 75 jaar";"372";"370";"-";"39";"305";"2";"265";"-";"38";"5";"21";"2";"455";"448";"2";"120";"277";"5";"244";"-";"28";"24";"25";"7"
"Oldebroek";"75 tot 80 jaar";"225";"221";"-";"23";"179";"5";"154";"-";"20";"4";"15";"4";"315";"298";"-";"121";"131";"5";"112";"-";"14";"18";"28";"17"
"Oldebroek";"80 tot 85 jaar";"160";"154";"-";"35";"102";"3";"87";"1";"11";"5";"12";"6";"268";"243";"-";"141";"57";"1";"52";"2";"2";"18";"27";"25"
"Oldebroek";"85 tot 90 jaar";"59";"47";"-";"20";"20";"-";"19";"-";"1";"1";"6";"12";"109";"85";"-";"54";"10";"1";"8";"-";"1";"5";"16";"24"
"Oldebroek";"90 tot 95 jaar";"12";"10";"-";"6";"3";"1";"2";"-";"-";"-";"1";"2";"38";"20";"-";"12";"1";"1";"-";"-";"-";"2";"5";"18"
"Oldebroek";"95 jaar of ouder";"1";"0";"-";"-";"-";"-";"-";"-";"-";"-";"-";"1";"12";"9";"-";"4";"-";"-";"-";"-";"-";"2";"3";"3"
"Oldenzaal";"Totaal leeftijden";"15652";"15469";"4987";"1674";"8539";"892";"3424";"419";"3804";"123";"146";"183";"15645";"15329";"4059";"2076";"8521";"870";"3420";"423";"3808";"527";"146";"316"
"Oldenzaal";"0 tot 5 jaar";"998";"998";"994";" ";" ";" ";" ";" ";" ";" ";"4";"-";"914";"914";"911";" ";" ";" ";" ";" ";" ";" ";"3";"-"
"Oldenzaal";"5 tot 10 jaar";"989";"986";"984";" ";" ";" ";" ";" ";" ";" ";"2";"3";"886";"886";"886";" ";" ";" ";" ";" ";" ";" ";"-";"-"
"Oldenzaal";"10 tot 15 jaar";"1027";"1013";"1012";" ";" ";" ";" ";" ";" ";" ";"1";"14";"969";"960";"956";" ";" ";" ";" ";" ";" ";" ";"4";"9"
"Oldenzaal";"15 tot 20 jaar";"979";"952";"923";"23";"3";"3";"-";"-";"-";"-";"3";"27";"906";"889";"852";"21";"6";"5";"-";"-";"1";"-";"10";"17"
"Oldenzaal";"20 tot 25 jaar";"793";"781";"603";"80";"74";"54";"7";"7";"6";"-";"24";"12";"590";"584";"304";"66";"191";"137";"22";"11";"21";"7";"16";"6"
"Oldenzaal";"25 tot 30 jaar";"906";"897";"250";"209";"422";"274";"46";"34";"68";"-";"16";"9";"920";"914";"103";"130";"649";"333";"86";"69";"161";"17";"15";"6"
"Oldenzaal";"30 tot 35 jaar";"1129";"1123";"98";"202";"810";"217";"122";"110";"361";"5";"8";"6";"978";"974";"25";"116";"793";"123";"94";"86";"490";"35";"5";"4"
"Oldenzaal";"35 tot 40 jaar";"1149";"1139";"50";"180";"898";"98";"57";"102";"641";"5";"6";"10";"1143";"1139";"8";"64";"979";"57";"55";"136";"731";"83";"5";"4"
"Oldenzaal";"40 tot 45 jaar";"1207";"1203";"30";"166";"982";"58";"67";"85";"772";"17";"8";"4";"1197";"1189";"3";"71";"1008";"48";"59";"64";"837";"106";"1";"8"
"Oldenzaal";"45 tot 50 jaar";"1158";"1149";"27";"143";"943";"39";"87";"47";"770";"30";"6";"9";"1161";"1157";"4";"72";"970";"41";"158";"38";"733";"105";"6";"4"
"Oldenzaal";"50 tot 55 jaar";"1123";"1120";"8";"122";"957";"45";"258";"23";"631";"23";"10";"3";"1095";"1087";"3";"84";"935";"25";"398";"13";"499";"61";"4";"8"
"Oldenzaal";"55 tot 60 jaar";"1227";"1222";"6";"121";"1062";"31";"677";"8";"346";"21";"12";"5";"1203";"1196";"3";"163";"990";"31";"738";"3";"218";"27";"13";"7"
"Oldenzaal";"60 tot 65 jaar";"918";"914";"2";"98";"789";"24";"648";"1";"116";"6";"19";"4";"922";"919";"-";"148";"741";"18";"664";"2";"57";"19";"11";"3"
"Oldenzaal";"65 tot 70 jaar";"723";"721";"-";"79";"631";"17";"566";"-";"48";"4";"7";"2";"763";"758";"-";"186";"546";"17";"496";"-";"33";"14";"12";"5"
"Oldenzaal";"70 tot 75 jaar";"564";"553";"-";"74";"473";"13";"433";"1";"26";"1";"5";"11";"690";"683";"1";"282";"375";"19";"341";"-";"15";"16";"9";"7"
"Oldenzaal";"75 tot 80 jaar";"399";"382";"-";"73";"294";"10";"269";"-";"15";"8";"7";"17";"602";"555";"-";"290";"237";"9";"218";"-";"10";"19";"9";"47"
"Oldenzaal";"80 tot 85 jaar";"262";"240";"-";"70";"162";"9";"150";"-";"3";"2";"6";"22";"393";"330";"-";"227";"81";"5";"75";"-";"1";"9";"13";"63"
"Oldenzaal";"85 tot 90 jaar";"76";"57";"-";"26";"29";"-";"29";"-";"-";"1";"1";"19";"220";"152";"-";"123";"16";"1";"14";"1";"-";"6";"7";"68"
"Oldenzaal";"90 tot 95 jaar";"22";"16";"-";"7";"8";"-";"7";"1";"-";"-";"1";"6";"77";"37";"-";"28";"3";"1";"2";"-";"-";"3";"3";"40"
"Oldenzaal";"95 jaar of ouder";"3";"3";"-";"1";"2";"-";"1";"-";"1";"-";"-";"-";"16";"6";"-";"5";"1";"-";"-";"-";"1";"-";"-";"10"
"Olst-Wijhe";"Totaal leeftijden";"8681";"8608";"2956";"707";"4727";"444";"1774";"279";"2230";"66";"152";"73";"8566";"8434";"2475";"878";"4727";"444";"1774";"279";"2230";"243";"111";"132"
"Olst-Wijhe";"0 tot 5 jaar";"595";"595";"592";" ";" ";" ";" ";" ";" ";" ";"3";"-";"523";"523";"521";" ";" ";" ";" ";" ";" ";" ";"2";"-"
"Olst-Wijhe";"5 tot 10 jaar";"615";"615";"612";" ";" ";" ";" ";" ";" ";" ";"3";"-";"593";"593";"593";" ";" ";" ";" ";" ";" ";" ";"-";"-"
"Olst-Wijhe";"10 tot 15 jaar";"564";"564";"564";" ";" ";" ";" ";" ";" ";" ";"-";"-";"608";"608";"607";" ";" ";" ";" ";" ";" ";" ";"1";"-"
"Olst-Wijhe";"15 tot 20 jaar";"550";"549";"530";"11";"7";"6";"-";"1";"-";"-";"1";"1";"505";"504";"482";"7";"11";"10";"-";"1";"-";"-";"4";"1"
"Olst-Wijhe";"20 tot 25 jaar";"407";"403";"325";"29";"38";"33";"1";"1";"3";"-";"11";"4";"340";"339";"205";"26";"101";"79";"8";"7";"7";"4";"3";"1"
"Olst-Wijhe";"25 tot 30 jaar";"398";"390";"132";"60";"190";"117";"30";"19";"24";"-";"8";"8";"324";"319";"40";"42";"221";"98";"48";"23";"52";"13";"3";"5"
"Olst-Wijhe";"30 tot 35 jaar";"432";"424";"53";"50";"313";"60";"44";"55";"154";"-";"8";"8";"533";"527";"8";"28";"468";"64";"49";"76";"279";"20";"3";"6"
"Olst-Wijhe";"35 tot 40 jaar";"700";"690";"53";"73";"554";"59";"44";"81";"370";"3";"7";"10";"666";"662";"8";"24";"600";"39";"34";"80";"447";"28";"2";"4"
"Olst-Wijhe";"40 tot 45 jaar";"781";"777";"36";"59";"660";"37";"41";"54";"528";"13";"9";"4";"731";"727";"4";"24";"658";"39";"41";"52";"526";"39";"2";"4"
"Olst-Wijhe";"45 tot 50 jaar";"723";"720";"33";"60";"597";"32";"59";"32";"474";"15";"15";"3";"651";"651";"4";"34";"568";"28";"91";"23";"426";"41";"4";"-"
"Olst-Wijhe";"50 tot 55 jaar";"652";"652";"17";"64";"554";"29";"152";"18";"355";"11";"6";"-";"594";"593";"-";"44";"520";"28";"216";"8";"268";"23";"6";"1"
"Olst-Wijhe";"55 tot 60 jaar";"650";"649";"4";"52";"572";"24";"351";"12";"185";"6";"15";"1";"636";"633";"1";"51";"558";"20";"418";"4";"116";"9";"14";"3"
"Olst-Wijhe";"60 tot 65 jaar";"493";"493";"5";"59";"412";"13";"346";"3";"50";"5";"12";"-";"431";"431";"2";"54";"363";"12";"306";"1";"44";"6";"6";"-"
"Olst-Wijhe";"65 tot 70 jaar";"369";"368";"-";"56";"294";"17";"244";"1";"32";"3";"15";"1";"374";"372";"-";"75";"269";"6";"227";"1";"35";"12";"16";"2"
