"Bevolking; geslacht, leeftijd, burgerlijke staat en regio, 1 januari"
"";"";"Onderwerpen";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: ongehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: gehuwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: verweduwd naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Bevolking: gescheiden naar geslacht";"Regionale coderingen"
"";"";"Onderwerpen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Mannen en vrouwen";"Mannen";"Vrouwen";"Gemeente"
"Regio's";"Perioden";"Leeftijd";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"aantal";"code"
"Bunnik";"2006";"40 tot 45 jaar";"1236";"598";"638";"273";"142";"131";"870";"415";"455";"4";"1";"3";"89";"40";"49";"0312"
"Bunnik";"2006";"45 tot 50 jaar";"1176";"573";"603";"174";"98";"76";"887";"429";"458";"14";"5";"9";"101";"41";"60";"0312"
"Bunnik";"2006";"50 tot 55 jaar";"1009";"527";"482";"106";"61";"45";"804";"426";"378";"15";"3";"12";"84";"37";"47";"0312"
"Bunnik";"2006";"55 tot 60 jaar";"1004";"496";"508";"64";"33";"31";"809";"408";"401";"35";"13";"22";"96";"42";"54";"0312"
"Bunnik";"2006";"60 tot 65 jaar";"914";"448";"466";"39";"22";"17";"758";"382";"376";"47";"10";"37";"70";"34";"36";"0312"
"Bunnik";"2006";"65 tot 70 jaar";"750";"351";"399";"25";"9";"16";"597";"313";"284";"78";"15";"63";"50";"14";"36";"0312"
"Bunnik";"2006";"70 tot 75 jaar";"669";"291";"378";"25";"8";"17";"484";"256";"228";"127";"15";"112";"33";"12";"21";"0312"
"Bunnik";"2006";"75 tot 80 jaar";"531";"245";"286";"23";"5";"18";"349";"208";"141";"141";"28";"113";"18";"4";"14";"0312"
"Bunnik";"2006";"80 tot 85 jaar";"307";"138";"169";"19";"5";"14";"178";"111";"67";"100";"20";"80";"10";"2";"8";"0312"
"Bunnik";"2006";"85 tot 90 jaar";"143";"52";"91";"7";"2";"5";"51";"32";"19";"84";"17";"67";"1";"1";"-";"0312"
"Bunnik";"2006";"90 tot 95 jaar";"34";"12";"22";"3";"1";"2";"8";"7";"1";"23";"4";"19";"-";"-";"-";"0312"
"Bunnik";"2006";"95 jaar of ouder";"14";"2";"12";"1";"-";"1";"2";"-";"2";"10";"2";"8";"1";"-";"1";"0312"
"Bunschoten";"2006";"Totaal leeftijden";"19468";"9777";"9691";"8433";"4533";"3900";"9697";"4845";"4852";"768";"151";"617";"570";"248";"322";"0313"
"Bunschoten";"2006";"Jonger dan 5 jaar";"1372";"681";"691";"1372";"681";"691";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0313"
"Bunschoten";"2006";"5 tot 10 jaar";"1448";"742";"706";"1448";"742";"706";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0313"
"Bunschoten";"2006";"10 tot 15 jaar";"1484";"751";"733";"1484";"751";"733";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0313"
"Bunschoten";"2006";"15 tot 20 jaar";"1498";"766";"732";"1493";"766";"727";"5";"-";"5";"-";"-";"-";"-";"-";"-";"0313"
"Bunschoten";"2006";"20 tot 25 jaar";"1418";"729";"689";"1185";"683";"502";"226";"45";"181";"1";"-";"1";"6";"1";"5";"0313"
"Bunschoten";"2006";"25 tot 30 jaar";"1268";"668";"600";"552";"361";"191";"688";"297";"391";"-";"-";"-";"28";"10";"18";"0313"
"Bunschoten";"2006";"30 tot 35 jaar";"1427";"717";"710";"281";"185";"96";"1083";"504";"579";"1";"-";"1";"62";"28";"34";"0313"
"Bunschoten";"2006";"35 tot 40 jaar";"1482";"742";"740";"213";"134";"79";"1194";"571";"623";"7";"3";"4";"68";"34";"34";"0313"
"Bunschoten";"2006";"40 tot 45 jaar";"1410";"736";"674";"129";"81";"48";"1205";"625";"580";"6";"-";"6";"70";"30";"40";"0313"
"Bunschoten";"2006";"45 tot 50 jaar";"1216";"615";"601";"79";"47";"32";"1028";"527";"501";"18";"5";"13";"91";"36";"55";"0313"
"Bunschoten";"2006";"50 tot 55 jaar";"1168";"578";"590";"43";"26";"17";"1026";"509";"517";"20";"8";"12";"79";"35";"44";"0313"
"Bunschoten";"2006";"55 tot 60 jaar";"1304";"663";"641";"50";"29";"21";"1147";"592";"555";"36";"8";"28";"71";"34";"37";"0313"
"Bunschoten";"2006";"60 tot 65 jaar";"933";"478";"455";"22";"12";"10";"793";"432";"361";"73";"20";"53";"45";"14";"31";"0313"
"Bunschoten";"2006";"65 tot 70 jaar";"722";"361";"361";"25";"10";"15";"581";"326";"255";"86";"9";"77";"30";"16";"14";"0313"
"Bunschoten";"2006";"70 tot 75 jaar";"531";"250";"281";"17";"11";"6";"386";"217";"169";"115";"16";"99";"13";"6";"7";"0313"
"Bunschoten";"2006";"75 tot 80 jaar";"389";"166";"223";"21";"11";"10";"207";"123";"84";"156";"29";"127";"5";"3";"2";"0313"
"Bunschoten";"2006";"80 tot 85 jaar";"243";"89";"154";"13";"3";"10";"89";"53";"36";"140";"32";"108";"1";"1";"-";"0313"
"Bunschoten";"2006";"85 tot 90 jaar";"109";"36";"73";"3";"-";"3";"38";"23";"15";"68";"13";"55";"-";"-";"-";"0313"
"Bunschoten";"2006";"90 tot 95 jaar";"39";"8";"31";"3";"-";"3";"1";"1";"-";"34";"7";"27";"1";"-";"1";"0313"
"Bunschoten";"2006";"95 jaar of ouder";"7";"1";"6";"-";"-";"-";"-";"-";"-";"7";"1";"6";"-";"-";"-";"0313"
"Buren";"2006";"Totaal leeftijden";"25584";"12795";"12789";"10341";"5595";"4746";"12794";"6386";"6408";"1375";"263";"1112";"1074";"551";"523";"0214"
"Buren";"2006";"Jonger dan 5 jaar";"1557";"756";"801";"1557";"756";"801";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0214"
"Buren";"2006";"5 tot 10 jaar";"1755";"902";"853";"1755";"902";"853";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0214"
"Buren";"2006";"10 tot 15 jaar";"1653";"859";"794";"1653";"859";"794";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0214"
"Buren";"2006";"15 tot 20 jaar";"1575";"842";"733";"1574";"842";"732";"-";"-";"-";"-";"-";"-";"1";"-";"1";"0214"
"Buren";"2006";"20 tot 25 jaar";"1133";"603";"530";"1070";"585";"485";"61";"16";"45";"-";"-";"-";"2";"2";"-";"0214"
"Buren";"2006";"25 tot 30 jaar";"1212";"609";"603";"851";"489";"362";"345";"114";"231";"1";"-";"1";"15";"6";"9";"0214"
"Buren";"2006";"30 tot 35 jaar";"1537";"749";"788";"573";"356";"217";"904";"369";"535";"4";"1";"3";"56";"23";"33";"0214"
"Buren";"2006";"35 tot 40 jaar";"2106";"1042";"1064";"459";"274";"185";"1517";"710";"807";"5";"-";"5";"125";"58";"67";"0214"
"Buren";"2006";"40 tot 45 jaar";"2189";"1112";"1077";"307";"189";"118";"1706";"836";"870";"10";"2";"8";"166";"85";"81";"0214"
"Buren";"2006";"45 tot 50 jaar";"2071";"1042";"1029";"195";"123";"72";"1692";"833";"859";"30";"8";"22";"154";"78";"76";"0214"
"Buren";"2006";"50 tot 55 jaar";"2063";"1041";"1022";"128";"79";"49";"1694";"839";"855";"52";"20";"32";"189";"103";"86";"0214"
"Buren";"2006";"55 tot 60 jaar";"2001";"1042";"959";"69";"47";"22";"1717";"895";"822";"72";"25";"47";"143";"75";"68";"0214"
"Buren";"2006";"60 tot 65 jaar";"1568";"805";"763";"38";"27";"11";"1308";"696";"612";"134";"31";"103";"88";"51";"37";"0214"
"Buren";"2006";"65 tot 70 jaar";"1065";"538";"527";"43";"31";"12";"811";"448";"363";"155";"30";"125";"56";"29";"27";"0214"
"Buren";"2006";"70 tot 75 jaar";"858";"413";"445";"27";"19";"8";"569";"325";"244";"227";"46";"181";"35";"23";"12";"0214"
"Buren";"2006";"75 tot 80 jaar";"590";"252";"338";"15";"10";"5";"304";"197";"107";"248";"36";"212";"23";"9";"14";"0214"
"Buren";"2006";"80 tot 85 jaar";"376";"124";"252";"16";"5";"11";"127";"81";"46";"220";"33";"187";"13";"5";"8";"0214"
"Buren";"2006";"85 tot 90 jaar";"190";"44";"146";"4";"1";"3";"31";"21";"10";"149";"19";"130";"6";"3";"3";"0214"
"Buren";"2006";"90 tot 95 jaar";"72";"20";"52";"5";"1";"4";"7";"6";"1";"59";"12";"47";"1";"1";"-";"0214"
"Buren";"2006";"95 jaar of ouder";"13";"-";"13";"2";"-";"2";"1";"-";"1";"9";"-";"9";"1";"-";"1";"0214"
"Bussum";"2006";"Totaal leeftijden";"31237";"14636";"16601";"14024";"7067";"6957";"12723";"6350";"6373";"2274";"379";"1895";"2216";"840";"1376";"0381"
"Bussum";"2006";"Jonger dan 5 jaar";"2021";"1007";"1014";"2021";"1007";"1014";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0381"
"Bussum";"2006";"5 tot 10 jaar";"2042";"1042";"1000";"2042";"1042";"1000";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0381"
"Bussum";"2006";"10 tot 15 jaar";"1823";"924";"899";"1823";"924";"899";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0381"
"Bussum";"2006";"15 tot 20 jaar";"1554";"817";"737";"1554";"817";"737";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0381"
"Bussum";"2006";"20 tot 25 jaar";"1261";"598";"663";"1203";"587";"616";"55";"10";"45";"-";"-";"-";"3";"1";"2";"0381"
"Bussum";"2006";"25 tot 30 jaar";"1573";"767";"806";"1342";"681";"661";"217";"82";"135";"-";"-";"-";"14";"4";"10";"0381"
"Bussum";"2006";"30 tot 35 jaar";"1764";"858";"906";"1042";"584";"458";"666";"255";"411";"1";"1";"-";"55";"18";"37";"0381"
"Bussum";"2006";"35 tot 40 jaar";"2438";"1158";"1280";"891";"481";"410";"1395";"618";"777";"5";"2";"3";"147";"57";"90";"0381"
"Bussum";"2006";"40 tot 45 jaar";"2553";"1239";"1314";"577";"309";"268";"1722";"836";"886";"11";"4";"7";"243";"90";"153";"0381"
"Bussum";"2006";"45 tot 50 jaar";"2229";"1111";"1118";"430";"231";"199";"1530";"762";"768";"21";"5";"16";"248";"113";"135";"0381"
"Bussum";"2006";"50 tot 55 jaar";"2058";"1022";"1036";"280";"150";"130";"1405";"724";"681";"40";"10";"30";"333";"138";"195";"0381"
"Bussum";"2006";"55 tot 60 jaar";"2148";"1045";"1103";"212";"98";"114";"1477";"767";"710";"70";"20";"50";"389";"160";"229";"0381"
"Bussum";"2006";"60 tot 65 jaar";"1510";"708";"802";"118";"49";"69";"1061";"548";"513";"100";"21";"79";"231";"90";"141";"0381"
"Bussum";"2006";"65 tot 70 jaar";"1496";"651";"845";"106";"41";"65";"1011";"516";"495";"188";"30";"158";"191";"64";"127";"0381"
"Bussum";"2006";"70 tot 75 jaar";"1345";"548";"797";"92";"31";"61";"819";"428";"391";"284";"40";"244";"150";"49";"101";"0381"
"Bussum";"2006";"75 tot 80 jaar";"1358";"541";"817";"112";"15";"97";"732";"422";"310";"420";"71";"349";"94";"33";"61";"0381"
"Bussum";"2006";"80 tot 85 jaar";"1094";"386";"708";"81";"10";"71";"448";"274";"174";"499";"87";"412";"66";"15";"51";"0381"
"Bussum";"2006";"85 tot 90 jaar";"628";"155";"473";"54";"7";"47";"150";"87";"63";"390";"57";"333";"34";"4";"30";"0381"
"Bussum";"2006";"90 tot 95 jaar";"265";"49";"216";"32";"2";"30";"33";"20";"13";"183";"24";"159";"17";"3";"14";"0381"
"Bussum";"2006";"95 jaar of ouder";"77";"10";"67";"12";"1";"11";"2";"1";"1";"62";"7";"55";"1";"1";"-";"0381"
"Capelle aan den IJssel";"2006";"Totaal leeftijden";"65602";"31712";"33890";"29678";"15512";"14166";"27251";"13604";"13647";"3593";"630";"2963";"5080";"1966";"3114";"0502"
"Capelle aan den IJssel";"2006";"Jonger dan 5 jaar";"3800";"1956";"1844";"3800";"1956";"1844";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0502"
"Capelle aan den IJssel";"2006";"5 tot 10 jaar";"3903";"2018";"1885";"3903";"2018";"1885";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0502"
"Capelle aan den IJssel";"2006";"10 tot 15 jaar";"4091";"2143";"1948";"4091";"2143";"1948";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0502"
"Capelle aan den IJssel";"2006";"15 tot 20 jaar";"4123";"2096";"2027";"4119";"2096";"2023";"4";"-";"4";"-";"-";"-";"-";"-";"-";"0502"
"Capelle aan den IJssel";"2006";"20 tot 25 jaar";"3761";"1885";"1876";"3525";"1833";"1692";"228";"51";"177";"-";"-";"-";"8";"1";"7";"0502"
"Capelle aan den IJssel";"2006";"25 tot 30 jaar";"3770";"1859";"1911";"2716";"1481";"1235";"981";"361";"620";"2";"-";"2";"71";"17";"54";"0502"
"Capelle aan den IJssel";"2006";"30 tot 35 jaar";"4330";"2125";"2205";"2241";"1254";"987";"1838";"803";"1035";"8";"1";"7";"243";"67";"176";"0502"
"Capelle aan den IJssel";"2006";"35 tot 40 jaar";"5062";"2461";"2601";"1690";"945";"745";"2863";"1335";"1528";"10";"4";"6";"499";"177";"322";"0502"
"Capelle aan den IJssel";"2006";"40 tot 45 jaar";"5364";"2584";"2780";"1206";"652";"554";"3424";"1652";"1772";"40";"10";"30";"694";"270";"424";"0502"
"Capelle aan den IJssel";"2006";"45 tot 50 jaar";"5246";"2522";"2724";"786";"410";"376";"3586";"1755";"1831";"76";"22";"54";"798";"335";"463";"0502"
"Capelle aan den IJssel";"2006";"50 tot 55 jaar";"4925";"2345";"2580";"527";"276";"251";"3498";"1723";"1775";"133";"20";"113";"767";"326";"441";"0502"
"Capelle aan den IJssel";"2006";"55 tot 60 jaar";"5095";"2538";"2557";"404";"213";"191";"3718";"1960";"1758";"190";"43";"147";"783";"322";"461";"0502"
"Capelle aan den IJssel";"2006";"60 tot 65 jaar";"3020";"1500";"1520";"185";"92";"93";"2197";"1191";"1006";"213";"47";"166";"425";"170";"255";"0502"
"Capelle aan den IJssel";"2006";"65 tot 70 jaar";"2542";"1170";"1372";"134";"58";"76";"1745";"939";"806";"345";"61";"284";"318";"112";"206";"0502"
"Capelle aan den IJssel";"2006";"70 tot 75 jaar";"2086";"900";"1186";"130";"43";"87";"1301";"707";"594";"437";"60";"377";"218";"90";"128";"0502"
"Capelle aan den IJssel";"2006";"75 tot 80 jaar";"1918";"792";"1126";"93";"28";"65";"1025";"596";"429";"675";"124";"551";"125";"44";"81";"0502"
"Capelle aan den IJssel";"2006";"80 tot 85 jaar";"1457";"522";"935";"56";"4";"52";"602";"374";"228";"721";"117";"604";"78";"27";"51";"0502"
"Capelle aan den IJssel";"2006";"85 tot 90 jaar";"747";"236";"511";"52";"10";"42";"210";"135";"75";"450";"85";"365";"35";"6";"29";"0502"
"Capelle aan den IJssel";"2006";"90 tot 95 jaar";"288";"50";"238";"18";"-";"18";"28";"20";"8";"229";"29";"200";"13";"1";"12";"0502"
"Capelle aan den IJssel";"2006";"95 jaar of ouder";"74";"10";"64";"2";"-";"2";"3";"2";"1";"64";"7";"57";"5";"1";"4";"0502"
"Castricum";"2006";"Totaal leeftijden";"35020";"17151";"17869";"15013";"7919";"7094";"16364";"8164";"8200";"1908";"386";"1522";"1735";"682";"1053";"0383"
"Castricum";"2006";"Jonger dan 5 jaar";"1981";"1016";"965";"1981";"1016";"965";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0383"
"Castricum";"2006";"5 tot 10 jaar";"2315";"1159";"1156";"2315";"1159";"1156";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0383"
"Castricum";"2006";"10 tot 15 jaar";"2410";"1213";"1197";"2410";"1213";"1197";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0383"
"Castricum";"2006";"15 tot 20 jaar";"2246";"1164";"1082";"2246";"1164";"1082";"-";"-";"-";"-";"-";"-";"-";"-";"-";"0383"
"Castricum";"2006";"20 tot 25 jaar";"1503";"796";"707";"1481";"790";"691";"21";"6";"15";"-";"-";"-";"1";"-";"1";"0383"
"Castricum";"2006";"25 tot 30 jaar";"1331";"687";"644";"1096";"617";"479";"224";"65";"159";"1";"-";"1";"10";"5";"5";"0383"
"Castricum";"2006";"30 tot 35 jaar";"1807";"888";"919";"947";"550";"397";"823";"329";"494";"1";"1";"-";"36";"8";"28";"0383"
"Castricum";"2006";"35 tot 40 jaar";"2490";"1198";"1292";"762";"451";"311";"1604";"716";"888";"6";"1";"5";"118";"30";"88";"0383"
"Castricum";"2006";"40 tot 45 jaar";"2882";"1418";"1464";"581";"349";"232";"2077";"978";"1099";"20";"6";"14";"204";"85";"119";"0383"
"Castricum";"2006";"45 tot 50 jaar";"2685";"1382";"1303";"406";"231";"175";"2006";"1039";"967";"23";"6";"17";"250";"106";"144";"0383"
"Castricum";"2006";"50 tot 55 jaar";"2471";"1219";"1252";"235";"150";"85";"1935";"951";"984";"52";"14";"38";"249";"104";"145";"0383"
"Castricum";"2006";"55 tot 60 jaar";"2797";"1356";"1441";"166";"90";"76";"2234";"1122";"1112";"108";"22";"86";"289";"122";"167";"0383"
"Castricum";"2006";"60 tot 65 jaar";"2164";"1082";"1082";"94";"47";"47";"1705";"897";"808";"140";"40";"100";"225";"98";"127";"0383"
"Castricum";"2006";"65 tot 70 jaar";"1825";"861";"964";"73";"39";"34";"1373";"720";"653";"208";"44";"164";"171";"58";"113";"0383"
"Castricum";"2006";"70 tot 75 jaar";"1545";"667";"878";"61";"21";"40";"1110";"574";"536";"278";"39";"239";"96";"33";"63";"0383"
"Castricum";"2006";"75 tot 80 jaar";"1223";"567";"656";"63";"21";"42";"755";"455";"300";"354";"71";"283";"51";"20";"31";"0383"
"Castricum";"2006";"80 tot 85 jaar";"814";"306";"508";"54";"7";"47";"365";"224";"141";"373";"66";"307";"22";"9";"13";"0383"
"Castricum";"2006";"85 tot 90 jaar";"374";"128";"246";"22";"2";"20";"110";"74";"36";"231";"49";"182";"11";"3";"8";"0383"
"Castricum";"2006";"90 tot 95 jaar";"118";"35";"83";"13";"1";"12";"17";"11";"6";"86";"22";"64";"2";"1";"1";"0383"
"Castricum";"2006";"95 jaar of ouder";"39";"9";"30";"7";"1";"6";"5";"3";"2";"27";"5";"22";"-";"-";"-";"0383"
"Coevorden";"2006";"Totaal leeftijden";"36135";"17990";"18145";"14708";"8028";"6680";"17449";"8730";"8719";"2367";"470";"1897";"1611";"762";"849";"0109"
"Coevorden";"2006";"Jonger dan 5 jaar";"2107";"1063";"1044";"2107";"1063";"1044";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0109"
"Coevorden";"2006";"5 tot 10 jaar";"2235";"1179";"1056";"2235";"1179";"1056";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0109"
"Coevorden";"2006";"10 tot 15 jaar";"2167";"1113";"1054";"2167";"1113";"1054";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0109"
"Coevorden";"2006";"15 tot 20 jaar";"2046";"1052";"994";"2036";"1052";"984";"9";"-";"9";"-";"-";"-";"1";"-";"1";"0109"
"Coevorden";"2006";"20 tot 25 jaar";"1704";"914";"790";"1601";"889";"712";"101";"25";"76";"-";"-";"-";"2";"-";"2";"0109"
"Coevorden";"2006";"25 tot 30 jaar";"1731";"900";"831";"1263";"735";"528";"450";"161";"289";"-";"-";"-";"18";"4";"14";"0109"
"Coevorden";"2006";"30 tot 35 jaar";"2118";"1056";"1062";"969";"554";"415";"1076";"475";"601";"3";"-";"3";"70";"27";"43";"0109"
"Coevorden";"2006";"35 tot 40 jaar";"2708";"1390";"1318";"794";"480";"314";"1750";"840";"910";"9";"4";"5";"155";"66";"89";"0109"
"Coevorden";"2006";"40 tot 45 jaar";"2926";"1438";"1488";"526";"322";"204";"2064";"974";"1090";"18";"2";"16";"318";"140";"178";"0109"
"Coevorden";"2006";"45 tot 50 jaar";"2779";"1419";"1360";"341";"215";"126";"2156";"1065";"1091";"37";"9";"28";"245";"130";"115";"0109"
"Coevorden";"2006";"50 tot 55 jaar";"2645";"1335";"1310";"200";"123";"77";"2171";"1100";"1071";"61";"14";"47";"213";"98";"115";"0109"
"Coevorden";"2006";"55 tot 60 jaar";"2722";"1386";"1336";"129";"87";"42";"2239";"1147";"1092";"140";"45";"95";"214";"107";"107";"0109"
"Coevorden";"2006";"60 tot 65 jaar";"2173";"1077";"1096";"87";"65";"22";"1764";"897";"867";"173";"38";"135";"149";"77";"72";"0109"
"Coevorden";"2006";"65 tot 70 jaar";"1829";"907";"922";"85";"61";"24";"1427";"746";"681";"226";"54";"172";"91";"46";"45";"0109"
"Coevorden";"2006";"70 tot 75 jaar";"1554";"752";"802";"68";"44";"24";"1052";"595";"457";"355";"73";"282";"79";"40";"39";"0109"
"Coevorden";"2006";"75 tot 80 jaar";"1174";"511";"663";"50";"30";"20";"683";"391";"292";"414";"78";"336";"27";"12";"15";"0109"
"Coevorden";"2006";"80 tot 85 jaar";"843";"299";"544";"26";"14";"12";"348";"204";"144";"449";"69";"380";"20";"12";"8";"0109"
"Coevorden";"2006";"85 tot 90 jaar";"476";"147";"329";"13";"2";"11";"137";"92";"45";"318";"50";"268";"8";"3";"5";"0109"
"Coevorden";"2006";"90 tot 95 jaar";"157";"46";"111";"11";"-";"11";"20";"16";"4";"125";"30";"95";"1";"-";"1";"0109"
"Coevorden";"2006";"95 jaar of ouder";"41";"6";"35";"-";"-";"-";"2";"2";"-";"39";"4";"35";"-";"-";"-";"0109"
"Cranendonck";"2006";"Totaal leeftijden";"20133";"10233";"9900";"7958";"4491";"3467";"10102";"5044";"5058";"1091";"246";"845";"982";"452";"530";"1706"
"Cranendonck";"2006";"Jonger dan 5 jaar";"1035";"547";"488";"1035";"547";"488";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1706"
"Cranendonck";"2006";"5 tot 10 jaar";"1219";"668";"551";"1219";"668";"551";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1706"
"Cranendonck";"2006";"10 tot 15 jaar";"1261";"657";"604";"1261";"657";"604";" ";" ";" ";" ";" ";" ";" ";" ";" ";"1706"
"Cranendonck";"2006";"15 tot 20 jaar";"1199";"618";"581";"1198";"618";"580";"1";"-";"1";"-";"-";"-";"-";"-";"-";"1706"
"Cranendonck";"2006";"20 tot 25 jaar";"929";"506";"423";"899";"498";"401";"29";"8";"21";"-";"-";"-";"1";"-";"1";"1706"
"Cranendonck";"2006";"25 tot 30 jaar";"990";"512";"478";"744";"436";"308";"240";"74";"166";"-";"-";"-";"6";"2";"4";"1706"
"Cranendonck";"2006";"30 tot 35 jaar";"1145";"594";"551";"515";"344";"171";"578";"232";"346";"-";"-";"-";"52";"18";"34";"1706"
"Cranendonck";"2006";"35 tot 40 jaar";"1586";"806";"780";"359";"246";"113";"1097";"506";"591";"3";"1";"2";"127";"53";"74";"1706"
"Cranendonck";"2006";"40 tot 45 jaar";"1676";"853";"823";"228";"145";"83";"1294";"637";"657";"5";"-";"5";"149";"71";"78";"1706"
"Cranendonck";"2006";"45 tot 50 jaar";"1602";"820";"782";"146";"111";"35";"1279";"629";"650";"20";"5";"15";"157";"75";"82";"1706"
"Cranendonck";"2006";"50 tot 55 jaar";"1486";"725";"761";"81";"52";"29";"1225";"595";"630";"34";"12";"22";"146";"66";"80";"1706"
"Cranendonck";"2006";"55 tot 60 jaar";"1733";"901";"832";"73";"56";"17";"1450";"751";"699";"75";"21";"54";"135";"73";"62";"1706"
"Cranendonck";"2006";"60 tot 65 jaar";"1303";"673";"630";"36";"25";"11";"1081";"586";"495";"98";"26";"72";"88";"36";"52";"1706"
"Cranendonck";"2006";"65 tot 70 jaar";"1013";"520";"493";"43";"35";"8";"799";"425";"374";"121";"37";"84";"50";"23";"27";"1706"
"Cranendonck";"2006";"70 tot 75 jaar";"769";"372";"397";"37";"21";"16";"536";"302";"234";"160";"33";"127";"36";"16";"20";"1706"
"Cranendonck";"2006";"75 tot 80 jaar";"547";"249";"298";"32";"17";"15";"303";"183";"120";"191";"37";"154";"21";"12";"9";"1706"
"Cranendonck";"2006";"80 tot 85 jaar";"404";"148";"256";"37";"11";"26";"149";"90";"59";"209";"42";"167";"9";"5";"4";"1706"
"Cranendonck";"2006";"85 tot 90 jaar";"164";"44";"120";"10";"2";"8";"32";"20";"12";"118";"21";"97";"4";"1";"3";"1706"
"Cranendonck";"2006";"90 tot 95 jaar";"64";"18";"46";"4";"2";"2";"9";"6";"3";"50";"9";"41";"1";"1";"-";"1706"
"Cranendonck";"2006";"95 jaar of ouder";"8";"2";"6";"1";"-";"1";"-";"-";"-";"7";"2";"5";"-";"-";"-";"1706"
"Cromstrijen";"2006";"Totaal leeftijden";"13049";"6489";"6560";"5069";"2747";"2322";"6658";"3334";"3324";"699";"124";"575";"623";"284";"339";"0611"
"Cromstrijen";"2006";"Jonger dan 5 jaar";"763";"400";"363";"763";"400";"363";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0611"
"Cromstrijen";"2006";"5 tot 10 jaar";"812";"431";"381";"812";"431";"381";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0611"
"Cromstrijen";"2006";"10 tot 15 jaar";"812";"398";"414";"812";"398";"414";" ";" ";" ";" ";" ";" ";" ";" ";" ";"0611"
"Cromstrijen";"2006";"15 tot 20 jaar";"721";"352";"369";"720";"352";"368";"1";"-";"1";"-";"-";"-";"-";"-";"-";"0611"
"Cromstrijen";"2006";"20 tot 25 jaar";"615";"337";"278";"577";"323";"254";"38";"14";"24";"-";"-";"-";"-";"-";"-";"0611"
"Cromstrijen";"2006";"25 tot 30 jaar";"587";"304";"283";"404";"243";"161";"178";"60";"118";"1";"-";"1";"4";"1";"3";"0611"
"Cromstrijen";"2006";"30 tot 35 jaar";"768";"374";"394";"293";"174";"119";"437";"189";"248";"-";"-";"-";"38";"11";"27";"0611"
"Cromstrijen";"2006";"35 tot 40 jaar";"1084";"541";"543";"249";"153";"96";"754";"355";"399";"6";"2";"4";"75";"31";"44";"0611"
"Cromstrijen";"2006";"40 tot 45 jaar";"1114";"533";"581";"132";"77";"55";"893";"418";"475";"7";"2";"5";"82";"36";"46";"0611"
"Cromstrijen";"2006";"45 tot 50 jaar";"1025";"531";"494";"97";"63";"34";"817";"421";"396";"11";"2";"9";"100";"45";"55";"0611"
"Cromstrijen";"2006";"50 tot 55 jaar";"938";"468";"470";"52";"42";"10";"768";"375";"393";"19";"5";"14";"99";"46";"53";"0611"
"Cromstrijen";"2006";"55 tot 60 jaar";"1193";"595";"598";"51";"33";"18";"993";"502";"491";"40";"13";"27";"109";"47";"62";"0611"
"Cromstrijen";"2006";"60 tot 65 jaar";"816";"410";"406";"33";"20";"13";"668";"357";"311";"71";"11";"60";"44";"22";"22";"0611"
"Cromstrijen";"2006";"65 tot 70 jaar";"604";"316";"288";"20";"13";"7";"463";"260";"203";"81";"13";"68";"40";"30";"10";"0611"
"Cromstrijen";"2006";"70 tot 75 jaar";"428";"206";"222";"22";"14";"8";"301";"173";"128";"89";"11";"78";"16";"8";"8";"0611"
"Cromstrijen";"2006";"75 tot 80 jaar";"340";"143";"197";"10";"3";"7";"205";"115";"90";"119";"23";"96";"6";"2";"4";"0611"
